review_id,appid,lang,steam_language,eligible_target_buckets,precision_tiers,matched_keyword_families,text_len
186206210,1517290,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:rank|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard,1726
186253802,1517290,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:rank|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard,1574
186509297,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|competitive_balance:broad:balance|unfair_by_design:broad:boss|unfair_by_design:broad:enemy,2170
186645602,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:rank|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard,1577
186755217,1517290,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:rank|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard,1759
186772918,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:rank|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard,1542
186850205,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:rank|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard,1579
187086662,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|competitive_balance:broad:OP|unfair_by_design:broad:hard|unfair_by_design:broad:boss,1774
187637782,1517290,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:rank|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard,1650
187696447,1517290,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|distributive:broad:grind|competitive_balance:broad:rank|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard,1740
187750347,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad|high,distributive:broad:DLC|competitive_balance:broad:OP|unfair_by_design:high:artificial difficulty|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard|unfair_by_design:broad:boss|unfair_by_design:broad:artificial,2266
187923248,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:skin|competitive_balance:broad:OP|unfair_by_design:broad:boss,849
188078453,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:rank|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard,1535
188292130,1517290,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:rank|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard,1650
188506547,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:balance|competitive_balance:broad:OP|unfair_by_design:broad:hard|unfair_by_design:broad:boss,2821
188541925,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:rank|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard,1574
188674143,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:rank|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard,1942
188691654,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|competitive_balance:broad:balance|unfair_by_design:broad:hard|unfair_by_design:broad:boss,2316
188731874,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:rank|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard,1574
188855075,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|competitive_balance:broad:OP|unfair_by_design:broad:hard|unfair_by_design:broad:boss,1706
188898046,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:paid|distributive:broad:DLC|competitive_balance:broad:balance|unfair_by_design:broad:hard|unfair_by_design:broad:boss|unfair_by_design:broad:cheap,4353
189046183,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|competitive_balance:broad:rank|unfair_by_design:broad:boss|unfair_by_design:broad:enemy,6158
189315471,1517290,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:rank|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard,1668
189419192,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|competitive_balance:broad:new player|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard|unfair_by_design:broad:boss,3147
189463774,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:unlock|distributive:broad:grind|competitive_balance:broad:balance|competitive_balance:broad:new player|unfair_by_design:broad:hard|unfair_by_design:broad:boss|unfair_by_design:broad:one-shot,4372
189472814,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|competitive_balance:broad:balance|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard|unfair_by_design:broad:boss,5026
189491825,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|competitive_balance:broad:new player|unfair_by_design:broad:boss,678
189546317,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:rank|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard,1684
189828778,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad|high,distributive:broad:grind|competitive_balance:broad:balance|unfair_by_design:high:artificial difficulty|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard|unfair_by_design:broad:boss|unfair_by_design:broad:artificial,2233
189909659,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:unlock|distributive:broad:grind|competitive_balance:broad:new player|unfair_by_design:broad:hard|unfair_by_design:broad:boss,3346
190386141,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|competitive_balance:broad:veteran|unfair_by_design:broad:hard|unfair_by_design:broad:AI,2206
190407901,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|competitive_balance:broad:RNG|unfair_by_design:broad:difficulty|unfair_by_design:broad:boss|unfair_by_design:broad:enemy,5332
190456600,1517290,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:aim assist|unfair_by_design:broad:enemy,956
190490316,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|distributive:broad:skin|competitive_balance:broad:balance|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard|unfair_by_design:broad:boss,3174
190876428,1517290,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:rank|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard,1849
191032615,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad|high,distributive:broad:DLC|competitive_balance:broad:veteran|unfair_by_design:high:enemies read inputs|unfair_by_design:broad:difficulty|unfair_by_design:broad:boss,5977
191132573,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|competitive_balance:broad:rank|unfair_by_design:broad:hard|unfair_by_design:broad:boss,7850
191270869,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|competitive_balance:broad:new player|unfair_by_design:broad:boss,258
191284059,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|competitive_balance:broad:balance|unfair_by_design:broad:boss,1988
191314320,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|competitive_balance:broad:OP|unfair_by_design:broad:boss,3546
191506201,1517290,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:unlock|competitive_balance:broad:new player|unfair_by_design:broad:enemy,2307
191521081,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:rank|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard,1574
191524836,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|competitive_balance:broad:OP|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard|unfair_by_design:broad:boss,3726
191527223,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|distributive:broad:unlock|competitive_balance:broad:new player|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard|unfair_by_design:broad:enemy,3688
191683696,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:OP|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard|unfair_by_design:broad:boss|unfair_by_design:broad:enemy,4894
191830770,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad|high,distributive:broad:DLC|competitive_balance:broad:RNG|unfair_by_design:high:enemies read inputs|unfair_by_design:broad:hard|unfair_by_design:broad:boss|unfair_by_design:broad:one-shot,5099
191909623,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|competitive_balance:broad:rank|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard|unfair_by_design:broad:boss,6282
192208821,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad|high,distributive:broad:DLC|distributive:broad:skin|competitive_balance:broad:balance|unfair_by_design:high:enemies read inputs|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard|unfair_by_design:broad:boss|unfair_by_design:broad:enemy,7769
192364028,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|distributive:broad:grind|competitive_balance:broad:rank|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard|unfair_by_design:broad:enemy,2019
192595411,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|competitive_balance:broad:OP|unfair_by_design:broad:boss,1605
192821101,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:new player|unfair_by_design:broad:hard,1197
192993954,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|distributive:broad:grind|competitive_balance:broad:new player|competitive_balance:broad:OP|unfair_by_design:broad:difficulty|unfair_by_design:broad:boss,7980
193000833,1517290,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:rank|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard,1562
193285206,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:rank|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard,1678
193290002,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:balance|unfair_by_design:broad:difficulty|unfair_by_design:broad:boss,1367
193441181,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|competitive_balance:broad:balance|unfair_by_design:broad:boss,319
193554994,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|competitive_balance:broad:OP|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard|unfair_by_design:broad:boss,3864
193669387,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:rank|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard,1773
193686652,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:rank|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard,1266
194038434,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:rank|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard,1574
194259386,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|competitive_balance:broad:OP|unfair_by_design:broad:difficulty,1272
194369949,1517290,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:rank|competitive_balance:broad:aim assist|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard,2126
194387763,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|competitive_balance:broad:rank|competitive_balance:broad:balance|unfair_by_design:broad:boss|unfair_by_design:broad:enemy,5123
194756462,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|competitive_balance:broad:balance|unfair_by_design:broad:hard|unfair_by_design:broad:boss,873
194950070,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|competitive_balance:broad:balance|competitive_balance:broad:stomp|unfair_by_design:broad:boss|unfair_by_design:broad:enemy|unfair_by_design:broad:cheap,4869
195081530,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:stomp|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard|unfair_by_design:broad:boss,3386
195096574,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|competitive_balance:broad:balance|unfair_by_design:broad:boss,3202
195099807,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|competitive_balance:broad:balance|competitive_balance:broad:stomp|unfair_by_design:broad:boss|unfair_by_design:broad:enemy|unfair_by_design:broad:cheap,4770
195327630,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|competitive_balance:broad:balance|unfair_by_design:broad:boss,757
195494261,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|competitive_balance:broad:OP|unfair_by_design:broad:hard|unfair_by_design:broad:boss,969
195580414,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:rank|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard,1500
195598394,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|competitive_balance:broad:new player|unfair_by_design:broad:hard|unfair_by_design:broad:boss|unfair_by_design:broad:enemy,3664
195845702,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:rank|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard,1451
195879643,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:rank|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard,1662
195898543,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|competitive_balance:broad:new player|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard|unfair_by_design:broad:boss|unfair_by_design:broad:enemy,4943
196016453,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:rank|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard,1576
196097569,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:rank|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard,1576
196319552,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:rank|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard,1650
196370107,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|competitive_balance:broad:new player|unfair_by_design:broad:boss,1781
196497549,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:rank|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard,1650
196667943,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|competitive_balance:broad:stomp|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard|unfair_by_design:broad:boss|unfair_by_design:broad:enemy,3622
196751882,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|distributive:broad:unlock|competitive_balance:broad:balance|competitive_balance:broad:veteran|unfair_by_design:broad:boss|unfair_by_design:broad:enemy,3249
196789280,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:rank|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard,1754
197053291,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|competitive_balance:broad:new player|competitive_balance:broad:veteran|competitive_balance:broad:OP|unfair_by_design:broad:boss,721
197071324,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|competitive_balance:broad:new player|unfair_by_design:broad:difficulty|unfair_by_design:broad:boss,2032
197076829,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:rank|unfair_by_design:broad:hard,879
197537989,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:rank|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard,1680
197631434,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|competitive_balance:broad:OP|unfair_by_design:broad:hard,266
197768285,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|competitive_balance:broad:OP|unfair_by_design:broad:boss,1356
197918574,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:rank|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard,1650
197979351,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:rank|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard,1682
198071966,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:rank|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard,1356
198126510,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:rank|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard,1650
198593350,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:rank|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard,1578
198787719,1517290,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:rank|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard,1578
198878589,1517290,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:paid|distributive:broad:skin|competitive_balance:broad:balance|unfair_by_design:broad:artificial,1845
199078855,1517290,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:skin|competitive_balance:broad:balance|unfair_by_design:broad:hard,2206
199085062,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:rank|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard,1577
199197338,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:rank|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard,1686
199229328,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|competitive_balance:broad:balance|unfair_by_design:broad:difficulty|unfair_by_design:broad:boss,4476
199248118,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:rank|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard,1575
199325420,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|competitive_balance:broad:veteran|unfair_by_design:broad:boss,6026
199345958,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|competitive_balance:broad:OP|unfair_by_design:broad:hard,593
199383580,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:paid|distributive:broad:grind|competitive_balance:broad:rank|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard,2590
199700465,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:OP|unfair_by_design:broad:boss,1972
199938774,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:rank|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard,1575
199963961,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:rank|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard,1628
200169416,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|competitive_balance:broad:balance|unfair_by_design:broad:boss|unfair_by_design:broad:artificial,5891
200188571,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:rank|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard,1522
200193280,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:OP|unfair_by_design:broad:boss,1167
200346002,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|competitive_balance:broad:OP|unfair_by_design:broad:boss,3085
200390853,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|competitive_balance:broad:OP|unfair_by_design:broad:boss|unfair_by_design:broad:enemy,4535
200471988,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|competitive_balance:broad:OP|unfair_by_design:broad:boss,685
201024761,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|competitive_balance:broad:RNG|unfair_by_design:broad:boss,2416
201142022,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:rank|competitive_balance:broad:OP|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard,1627
201346360,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:skin|competitive_balance:broad:OP|unfair_by_design:broad:boss,1709
201379006,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:balance|unfair_by_design:broad:difficulty|unfair_by_design:broad:boss,1331
201387043,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:battlepass|distributive:broad:grind|competitive_balance:broad:balance|unfair_by_design:broad:boss|unfair_by_design:broad:enemy,2976
201393153,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|competitive_balance:broad:OP|unfair_by_design:broad:boss,1266
201641787,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:balance|unfair_by_design:broad:boss|unfair_by_design:broad:enemy,225
201677360,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:skin|competitive_balance:broad:stomp|unfair_by_design:broad:boss|unfair_by_design:broad:enemy,2606
201723405,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|competitive_balance:broad:balance|unfair_by_design:broad:boss,3786
201935002,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|competitive_balance:broad:new player|competitive_balance:broad:veteran|unfair_by_design:broad:difficulty|unfair_by_design:broad:boss,1241
201992550,1517290,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:rank|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard,1780
202121793,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|competitive_balance:broad:balance|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard,2681
202247334,1517290,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:rank|competitive_balance:broad:balance|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard,2734
202278821,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:rank|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard,1578
202283749,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|competitive_balance:broad:new player|unfair_by_design:broad:boss,1341
202342737,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:rank|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard,1680
202648570,1517290,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:rank|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard,1452
202686444,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:rank|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard,1573
202809219,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:rank|unfair_by_design:broad:hard,1383
202824744,1517290,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:veteran|unfair_by_design:broad:enemy,3009
202967712,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|competitive_balance:broad:OP|unfair_by_design:broad:boss,657
202980247,1517290,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:rank|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard,1596
203034129,1517290,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:paid|competitive_balance:broad:OP|unfair_by_design:broad:AI,168
203045093,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:rank|unfair_by_design:broad:hard,1315
203057796,1517290,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:paid|distributive:broad:grind|competitive_balance:broad:rank|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard,2927
203427717,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:rank|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard,1575
203484201,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:unlock|competitive_balance:broad:OP|unfair_by_design:broad:boss,373
203495471,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:rank|unfair_by_design:broad:hard,1348
203507503,1517290,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:battlepass|distributive:broad:grind|competitive_balance:broad:balance|unfair_by_design:broad:hard|unfair_by_design:broad:enemy,673
203507591,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|competitive_balance:broad:OP|unfair_by_design:broad:boss,2097
203804750,1517290,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:unlock|competitive_balance:broad:balance|unfair_by_design:broad:enemy,834
203815109,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|competitive_balance:broad:balance|unfair_by_design:broad:difficulty|unfair_by_design:broad:boss|unfair_by_design:broad:one-shot,7783
204418693,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:rank|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard,1574
204461661,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|competitive_balance:broad:balance|unfair_by_design:broad:difficulty,687
204505308,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|competitive_balance:broad:OP|unfair_by_design:broad:boss,1702
204588142,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad|high,distributive:broad:DLC|distributive:broad:unlock|competitive_balance:broad:balance|competitive_balance:broad:RNG|unfair_by_design:high:enemies read inputs|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard|unfair_by_design:broad:boss|unfair_by_design:broad:enemy|unfair_by_design:broad:artificial|unfair_by_design:broad:cheap,7120
204613063,1517290,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:unlock|competitive_balance:broad:matchmaking|unfair_by_design:broad:enemy,2776
204704872,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|competitive_balance:broad:OP|unfair_by_design:broad:boss,400
